Index,Arduino_Value,R_Value,Difference,Abs_Difference
678,63.688446044921875,63.6884718282822,-2.5783360328546223e-05,2.5783360328546223e-05
679,63.59352111816406,63.593544718054524,-2.3599890461412087e-05,2.3599890461412087e-05
680,63.57268524169922,63.57270574455077,-2.050285154808762e-05,2.050285154808762e-05
681,63.620933532714844,63.62095676438361,-2.3231668762946356e-05,2.3231668762946356e-05
682,63.5465202331543,63.546544026468,-2.3793313701503394e-05,2.3793313701503394e-05
683,63.48775100708008,63.48777695779412,-2.5950714039879585e-05,2.5950714039879585e-05
684,63.41464614868164,63.41466990235921,-2.375367756712876e-05,2.375367756712876e-05
685,63.378421783447266,63.37844398451349,-2.2201066222748977e-05,2.2201066222748977e-05
686,63.36357879638672,63.36360428532326,-2.5488936543638374e-05,2.5488936543638374e-05
687,63.251094818115234,63.25112303961092,-2.8221495682601017e-05,2.8221495682601017e-05
688,63.16233825683594,63.16236467838161,-2.6421545669563784e-05,2.6421545669563784e-05
689,63.05635070800781,63.0563756712599,-2.4963252087673027e-05,2.4963252087673027e-05
690,63.036312103271484,63.03633640062268,-2.4297351195912142e-05,2.4297351195912142e-05
691,63.01337432861328,63.01339542521275,-2.1096599468251043e-05,2.1096599468251043e-05
692,62.939796447753906,62.93981804233707,-2.1594583166972825e-05,2.1594583166972825e-05
693,62.851806640625,62.85182601628583,-1.9375660826881358e-05,1.9375660826881358e-05
694,62.7347412109375,62.73476150820261,-2.029726510954788e-05,2.029726510954788e-05
695,62.7269401550293,62.726959188626786,-1.9033597489226395e-05,1.9033597489226395e-05
696,62.651878356933594,62.65189440034713,-1.6043413538113782e-05,1.6043413538113782e-05
697,62.64583206176758,62.64585065807253,-1.8596304954598963e-05,1.8596304954598963e-05
698,62.699859619140625,62.69987597623438,-1.635709375591432e-05,1.635709375591432e-05
699,62.72349548339844,62.7235119793509,-1.6495952465334085e-05,1.6495952465334085e-05
700,62.645320892333984,62.645334309704694,-1.3417370709589704e-05,1.3417370709589704e-05
701,62.65937423706055,62.65939155781505,-1.732075450178172e-05,1.732075450178172e-05
702,62.58873748779297,62.5887537915808,-1.6303787830906913e-05,1.6303787830906913e-05
703,62.56313705444336,62.563154294908756,-1.7240465396639593e-05,1.7240465396639593e-05
704,62.53179931640625,62.5318193142311,-1.9997824850293e-05,1.9997824850293e-05
705,62.51833724975586,62.51835908638299,-2.18366271340642e-05,2.18366271340642e-05
706,62.479942321777344,62.4799622491657,-1.9927388358098597e-05,1.9927388358098597e-05
707,62.45485305786133,62.454877672127154,-2.4614265825562143e-05,2.4614265825562143e-05
708,62.4457893371582,62.44581289583833,-2.3558680126711806e-05,2.3558680126711806e-05
709,62.30805206298828,62.30807621799665,-2.4155008368609288e-05,2.4155008368609288e-05
710,62.25688552856445,62.25691259449529,-2.7065930837011365e-05,2.7065930837011365e-05
711,62.23630905151367,62.2363315721284,-2.252061472773903e-05,2.252061472773903e-05
712,62.207786560058594,62.20781182377777,-2.5263719173551635e-05,2.5263719173551635e-05
713,62.175750732421875,62.175773463701056,-2.2731279180732145e-05,2.2731279180732145e-05
714,62.21842956542969,62.218452779037705,-2.321360801715855e-05,2.321360801715855e-05
715,62.17433547973633,62.17436156771655,-2.6087980224076546e-05,2.6087980224076546e-05
716,62.14070129394531,62.140723842161265,-2.254821595215617e-05,2.254821595215617e-05
717,62.097232818603516,62.097256383580245,-2.3564976729062437e-05,2.3564976729062437e-05
718,62.169029235839844,62.169053504024916,-2.4268185072173765e-05,2.4268185072173765e-05
719,62.10244369506836,62.10246493859193,-2.1243523569580702e-05,2.1243523569580702e-05
720,62.11602020263672,62.116043381930126,-2.3179293407338264e-05,2.3179293407338264e-05
721,62.131614685058594,62.13163700006436,-2.2315005764994567e-05,2.2315005764994567e-05
722,62.05980682373047,62.0598296295082,-2.280577773206005e-05,2.280577773206005e-05
723,62.080196380615234,62.080218088562255,-2.1707947020388474e-05,2.1707947020388474e-05
724,62.07048797607422,62.070513639005085,-2.5662930866587885e-05,2.5662930866587885e-05
725,62.080299377441406,62.080321508112,-2.2130670593867308e-05,2.2130670593867308e-05
726,61.96180725097656,61.96183375282328,-2.65018467189293e-05,2.65018467189293e-05
727,61.888999938964844,61.88902629476288,-2.6355798034671807e-05,2.6355798034671807e-05
728,61.83428192138672,61.83430516860353,-2.3247216809352267e-05,2.3247216809352267e-05
729,61.80638122558594,61.80640657026529,-2.5344679350780552e-05,2.5344679350780552e-05
730,61.76694869995117,61.76697113696969,-2.2437018515120144e-05,2.2437018515120144e-05
731,61.723594665527344,61.72361664527878,-2.1979751437584127e-05,2.1979751437584127e-05
732,61.71503448486328,61.71505722883245,-2.2743969168459444e-05,2.2743969168459444e-05
733,61.721153259277344,61.721180325434275,-2.7066156931709884e-05,2.7066156931709884e-05
734,61.762271881103516,61.76229368802289,-2.180691937780921e-05,2.180691937780921e-05
735,61.75413131713867,61.75415537466048,-2.405752180578702e-05,2.405752180578702e-05
736,61.66420364379883,61.66422646348031,-2.281968148309943e-05,2.281968148309943e-05
737,61.56465530395508,61.5646754139404,-2.010998532142594e-05,2.010998532142594e-05
738,61.590641021728516,61.59066066664339,-1.9644914871719266e-05,1.9644914871719266e-05
739,61.536643981933594,61.53666831124667,-2.432931307794206e-05,2.432931307794206e-05
740,61.51736068725586,61.51737963172293,-1.8944467072401494e-05,1.8944467072401494e-05
741,61.500301361083984,61.50032408428124,-2.272319725449279e-05,2.272319725449279e-05
742,61.495670318603516,61.495693066172976,-2.274756946007983e-05,2.274756946007983e-05
743,61.44081115722656,61.44083435019921,-2.3192972648189425e-05,2.3192972648189425e-05
744,61.39031219482422,61.39033551384263,-2.3319018410461467e-05,2.3319018410461467e-05
745,61.375343322753906,61.37536692625494,-2.360350103458586e-05,2.360350103458586e-05
746,61.303951263427734,61.30397563363896,-2.437021122858596e-05,2.437021122858596e-05
747,61.258426666259766,61.2584501616751,-2.3495415334195968e-05,2.3495415334195968e-05
748,61.19657516479492,61.19659642309409,-2.1258299170767714e-05,2.1258299170767714e-05
749,61.11098861694336,61.11101095130101,-2.2334357652198378e-05,2.2334357652198378e-05
750,61.083736419677734,61.0837591889973,-2.2769319564019952e-05,2.2769319564019952e-05
751,61.06987762451172,61.06990238030767,-2.475579594829469e-05,2.475579594829469e-05
752,61.03982925415039,61.03985799397763,-2.8739827236279325e-05,2.8739827236279325e-05
753,61.020755767822266,61.0207792225695,-2.3454747235973628e-05,2.3454747235973628e-05
754,60.982177734375,60.98219690474077,-1.91703657677067e-05,1.91703657677067e-05
755,60.93975830078125,60.93978003520962,-2.1734428372610637e-05,2.1734428372610637e-05
756,60.833091735839844,60.83311046379156,-1.872795171919961e-05,1.872795171919961e-05
757,60.85481643676758,60.85483871096881,-2.2274201228356105e-05,2.2274201228356105e-05
758,60.88795471191406,60.887978843279754,-2.4131365691459905e-05,2.4131365691459905e-05
759,60.893829345703125,60.89385177263061,-2.2426927486662862e-05,2.2426927486662862e-05
760,60.887088775634766,60.88711245966904,-2.368403427510657e-05,2.368403427510657e-05
761,60.8570671081543,60.85709214428736,-2.5036133060041266e-05,2.5036133060041266e-05
762,60.80472946166992,60.8047546250763,-2.516340637725989e-05,2.516340637725989e-05
763,60.77998733520508,60.78001472851156,-2.7393306481826585e-05,2.7393306481826585e-05
764,60.72095489501953,60.72098119318998,-2.629817044663696e-05,2.629817044663696e-05
765,60.7198371887207,60.71986153415846,-2.434543775819975e-05,2.434543775819975e-05
766,60.7047233581543,60.704744322226446,-2.096407214935425e-05,2.096407214935425e-05
767,60.67185592651367,60.67187502252966,-1.9096015989816806e-05,1.9096015989816806e-05
768,60.626861572265625,60.626881180615655,-1.9608350029898247e-05,1.9608350029898247e-05
769,60.607574462890625,60.60759482969235,-2.0366801727789152e-05,2.0366801727789152e-05
770,60.607749938964844,60.60776792889476,-1.79899299155295e-05,1.79899299155295e-05
771,60.6397590637207,60.63978148647683,-2.2422756124740317e-05,2.2422756124740317e-05
772,60.54374694824219,60.54376584836642,-1.8900124231890914e-05,1.8900124231890914e-05
773,60.48337936401367,60.48339816132112,-1.8797307447471212e-05,1.8797307447471212e-05
774,60.52914810180664,60.52916314746359,-1.504565695142901e-05,1.504565695142901e-05
775,60.48894119262695,60.48895592748961,-1.473486265979318e-05,1.473486265979318e-05
776,60.529972076416016,60.52998850815215,-1.64317361353028e-05,1.64317361353028e-05
777,60.46079635620117,60.46081466820499,-1.8312003817300138e-05,1.8312003817300138e-05
778,60.48249435424805,60.48251102153777,-1.666728972082865e-05,1.666728972082865e-05
779,60.41070556640625,60.41072121732469,-1.5650918442133843e-05,1.5650918442133843e-05
780,60.33855056762695,60.33856575104214,-1.5183415186470484e-05,1.5183415186470484e-05
781,60.31990432739258,60.319922170604286,-1.7843211708168383e-05,1.7843211708168383e-05
782,60.27519989013672,60.275214962971816,-1.5072835097384996e-05,1.5072835097384996e-05
783,60.19220733642578,60.19222428256096,-1.694613517599919e-05,1.694613517599919e-05
784,60.10961151123047,60.109624793634055,-1.3282403585890279e-05,1.3282403585890279e-05
785,60.09186935424805,60.09188552983594,-1.6175587894906585e-05,1.6175587894906585e-05
786,60.01039123535156,60.01041323122279,-2.1995871229307795e-05,2.1995871229307795e-05
787,60.02526092529297,60.025279655288934,-1.8729995964861246e-05,1.8729995964861246e-05
788,60.0528678894043,60.05288779407872,-1.99046744242537e-05,1.99046744242537e-05
789,59.96611022949219,59.966129279186106,-1.904969391830491e-05,1.904969391830491e-05
790,59.8546142578125,59.85463529376265,-2.10359501480184e-05,2.10359501480184e-05
791,59.72287368774414,59.72289360792821,-1.9920184065824742e-05,1.9920184065824742e-05
792,59.727291107177734,59.72731028172308,-1.917454534350327e-05,1.917454534350327e-05
793,59.64649200439453,59.64651310652574,-2.1102131206873764e-05,2.1102131206873764e-05
794,59.661842346191406,59.661862073008024,-1.9726816617549048e-05,1.9726816617549048e-05
795,59.6212043762207,59.62122693566272,-2.255944201579041e-05,2.255944201579041e-05
796,59.529109954833984,59.529132949861484,-2.2995027499916887e-05,2.2995027499916887e-05
797,59.458251953125,59.45826763748541,-1.568436041310406e-05,1.568436041310406e-05
798,59.42963409423828,59.42965791088057,-2.381664229034186e-05,2.381664229034186e-05
799,59.491031646728516,59.491051316565645,-1.9669837129754342e-05,1.9669837129754342e-05
800,59.477413177490234,59.47743404564807,-2.086815783286511e-05,2.086815783286511e-05
801,59.37360382080078,59.37362458597398,-2.076517319693494e-05,2.076517319693494e-05
802,59.32021713256836,59.320235677460474,-1.8544892114391587e-05,1.8544892114391587e-05
803,59.23529052734375,59.23530525056154,-1.4723217788059628e-05,1.4723217788059628e-05
804,59.156150817871094,59.1561648923924,-1.407452130308684e-05,1.407452130308684e-05
805,59.159969329833984,59.15998149532731,-1.2165493323834653e-05,1.2165493323834653e-05
806,59.10991287231445,59.10992717885042,-1.430653596656839e-05,1.430653596656839e-05
807,59.128963470458984,59.12897394731785,-1.0476858868457839e-05,1.0476858868457839e-05
808,59.11003875732422,59.1100457251232,-6.967798981349915e-06,6.967798981349915e-06
809,59.082401275634766,59.08241526464228,-1.3989007513259821e-05,1.3989007513259821e-05
810,59.12788391113281,59.12789997166609,-1.6060533276629485e-05,1.6060533276629485e-05
811,59.07386016845703,59.07387296284538,-1.279438834700386e-05,1.279438834700386e-05
812,59.059104919433594,59.05911463371099,-9.714277396710713e-06,9.714277396710713e-06
813,59.18500900268555,59.18501709021014,-8.087524591360307e-06,8.087524591360307e-06
814,59.13924026489258,59.139251883610854,-1.1618718275485662e-05,1.1618718275485662e-05
815,59.19108963012695,59.19110439973508,-1.4769608128517575e-05,1.4769608128517575e-05
816,59.089508056640625,59.08951974184643,-1.1685205805633814e-05,1.1685205805633814e-05
817,59.072669982910156,59.072680203799,-1.0220888846390608e-05,1.0220888846390608e-05
818,59.018489837646484,59.01850379256456,-1.3954918074432499e-05,1.3954918074432499e-05
819,58.9200439453125,58.92005688539449,-1.2940081987267149e-05,1.2940081987267149e-05
820,58.86280059814453,58.86281123155757,-1.0633413040750384e-05,1.0633413040750384e-05
821,58.939456939697266,58.93946750182186,-1.0562124593604949e-05,1.0562124593604949e-05
822,58.9017333984375,58.90174324902765,-9.850590153348548e-06,9.850590153348548e-06
823,58.847145080566406,58.847152579318745,-7.498752339074599e-06,7.498752339074599e-06
824,58.866172790527344,58.86618088708164,-8.096554296344038e-06,8.096554296344038e-06
825,58.805850982666016,58.8058583845225,-7.4018564859557046e-06,7.4018564859557046e-06
826,58.787879943847656,58.78788601705742,-6.073209760870668e-06,6.073209760870668e-06
827,58.77198028564453,58.77198464801667,-4.36237213818913e-06,4.36237213818913e-06
828,58.72439956665039,58.72440944596145,-9.879311058114126e-06,9.879311058114126e-06
829,58.67884826660156,58.67885521705996,-6.950458399046511e-06,6.950458399046511e-06
830,58.726016998291016,58.72602651224364,-9.51395262660526e-06,9.51395262660526e-06
831,58.69040298461914,58.69040967409753,-6.689478389887427e-06,6.689478389887427e-06
832,58.76081466674805,58.76081696251466,-2.2957666132583654e-06,2.2957666132583654e-06
833,58.723384857177734,58.72338803895662,-3.181778886585107e-06,3.181778886585107e-06
834,58.68400192260742,58.684005560280426,-3.6376730037090965e-06,3.6376730037090965e-06
835,58.62818908691406,58.62819374481158,-4.657897520132792e-06,4.657897520132792e-06
836,58.4693603515625,58.469364882384916,-4.530822415915736e-06,4.530822415915736e-06
837,58.35536193847656,58.35536418253599,-2.2440594307227e-06,2.2440594307227e-06
838,58.32318878173828,58.32319203437661,-3.2526383293429717e-06,3.2526383293429717e-06
839,58.2619514465332,58.26195306007637,-1.6135431692987368e-06,1.6135431692987368e-06
840,58.305049896240234,58.3050481403025,1.7559377312181823e-06,1.7559377312181823e-06
841,58.29261016845703,58.29260877875005,1.3897069806034779e-06,1.3897069806034779e-06
842,58.2423210144043,58.24231907122877,1.94317552626444e-06,1.94317552626444e-06
843,58.26169204711914,58.261691774039114,2.730800261474542e-07,2.730800261474542e-07
844,58.201560974121094,58.201561707484004,-7.333629099548489e-07,7.333629099548489e-07
845,58.18187713623047,58.18187481333098,2.3228994905366562e-06,2.3228994905366562e-06
846,58.183685302734375,58.18368359323542,1.7094989530619387e-06,1.7094989530619387e-06
847,58.15837478637695,58.15837534785931,-5.614823592736684e-07,5.614823592736684e-07
848,58.120819091796875,58.120818868368175,2.2342869954172784e-07,2.2342869954172784e-07
849,58.08152389526367,58.08152402801814,-1.3275446519855905e-07,1.3275446519855905e-07
850,58.037410736083984,58.037412344752184,-1.608668199537533e-06,1.608668199537533e-06
851,58.076812744140625,58.07681165669153,1.0874490925516511e-06,1.0874490925516511e-06
852,58.05059051513672,58.0505903696852,1.4545151572065151e-07,1.4545151572065151e-07
853,57.98225021362305,57.982250755824026,-5.422009792255267e-07,5.422009792255267e-07
854,57.93154525756836,57.93154857045145,-3.312883087858154e-06,3.312883087858154e-06
855,57.85889434814453,57.85889745857152,-3.1104269879733693e-06,3.1104269879733693e-06
856,57.852020263671875,57.85202230870143,-2.045029553698896e-06,2.045029553698896e-06
857,57.812339782714844,57.81234560141543,-5.81870058624645e-06,5.81870058624645e-06
858,57.798831939697266,57.79883696817146,-5.0284741917039355e-06,5.0284741917039355e-06
859,57.786373138427734,57.78637937621617,-6.237788433338665e-06,6.237788433338665e-06
860,57.622406005859375,57.62241703302847,-1.1027169094290912e-05,1.1027169094290912e-05
861,57.556312561035156,57.5563183074282,-5.746393043182252e-06,5.746393043182252e-06
862,57.62746047973633,57.627463004293816,-2.524557487504353e-06,2.524557487504353e-06
863,57.61037063598633,57.610374424190866,-3.7882045376136375e-06,3.7882045376136375e-06
864,57.57796096801758,57.57796169186065,-7.238430725919898e-07,7.238430725919898e-07
865,57.575679779052734,57.57567935722343,4.218293057078881e-07,4.218293057078881e-07
866,57.575130462646484,57.575134087289754,-3.624643269972694e-06,3.624643269972694e-06
867,57.489707946777344,57.489712799688405,-4.85291106144814e-06,4.85291106144814e-06
868,57.46430206298828,57.464308733467966,-6.670479685055852e-06,6.670479685055852e-06
869,57.471492767333984,57.471496633855764,-3.866521780082621e-06,3.866521780082621e-06
870,57.45639419555664,57.45639688676842,-2.69121177609577e-06,2.69121177609577e-06
871,57.41970443725586,57.41970893476494,-4.497509081602402e-06,4.497509081602402e-06
872,57.38429641723633,57.384298973043734,-2.5558074057130398e-06,2.5558074057130398e-06
873,57.31187057495117,57.3118747654689,-4.190517728375198e-06,4.190517728375198e-06
874,57.271888732910156,57.27189399819448,-5.265284322319985e-06,5.265284322319985e-06
875,57.26467514038086,57.26468235057593,-7.2101950721048524e-06,7.2101950721048524e-06
876,57.2092170715332,57.209223503276434,-6.431743230450593e-06,6.431743230450593e-06
877,57.18537139892578,57.18537365661623,-2.257690447038385e-06,2.257690447038385e-06
878,57.171390533447266,57.171390372136855,1.6131041036260285e-07,1.6131041036260285e-07
879,57.189208984375,57.189210940282635,-1.955907634965115e-06,1.955907634965115e-06
880,57.091922760009766,57.091923865563935,-1.105554169100742e-06,1.105554169100742e-06
881,57.07286071777344,57.072866022170544,-5.304397106442593e-06,5.304397106442593e-06
882,57.09321212768555,57.09321905544361,-6.927758064989575e-06,6.927758064989575e-06
883,57.08317184448242,57.083175773641145,-3.929158722826287e-06,3.929158722826287e-06
884,56.9744873046875,56.974493135796706,-5.831109206155816e-06,5.831109206155816e-06
885,56.94559097290039,56.9456029388611,-1.1965960709403589e-05,1.1965960709403589e-05
886,56.97867202758789,56.978678894837316,-6.867249425113187e-06,6.867249425113187e-06
887,56.909420013427734,56.90942672629319,-6.712865456393047e-06,6.712865456393047e-06
888,56.89181137084961,56.891816450888285,-5.080038675941978e-06,5.080038675941978e-06
889,56.83491134643555,56.834916046925116,-4.700489569131605e-06,4.700489569131605e-06
890,56.857662200927734,56.85766605509491,-3.854167175632028e-06,3.854167175632028e-06
891,56.88566589355469,56.885674455993644,-8.562438956971619e-06,8.562438956971619e-06
892,56.874820709228516,56.874830680628506,-9.971399990149621e-06,9.971399990149621e-06
893,56.8731689453125,56.87317908436127,-1.0139048768564862e-05,1.0139048768564862e-05
894,56.843875885009766,56.843882558920534,-6.673910768029145e-06,6.673910768029145e-06
895,56.917884826660156,56.917889482615735,-4.65595557841425e-06,4.65595557841425e-06
896,56.9399299621582,56.93993445448076,-4.49232256016785e-06,4.49232256016785e-06
897,56.85647201538086,56.85647470121461,-2.6858337491830753e-06,2.6858337491830753e-06
898,56.77090835571289,56.77090625443924,2.1012736510783725e-06,2.1012736510783725e-06
899,56.74660110473633,56.74659804674398,3.0579923446794055e-06,3.0579923446794055e-06
900,56.707801818847656,56.707804951842654,-3.132994997656624e-06,3.132994997656624e-06
901,56.695064544677734,56.69506012457451,4.4201032238788684e-06,4.4201032238788684e-06
902,56.652610778808594,56.652607026586864,3.7522217297691896e-06,3.7522217297691896e-06
903,56.604122161865234,56.604120162167234,1.9996980000769327e-06,1.9996980000769327e-06
904,56.62419509887695,56.62419430110516,7.977717899620984e-07,7.977717899620984e-07
905,56.642024993896484,56.642023002230715,1.9916657691965156e-06,1.9916657691965156e-06
906,56.650245666503906,56.65024244293833,3.2235655780255e-06,3.2235655780255e-06
907,56.62579345703125,56.62578751063759,5.946393656586224e-06,5.946393656586224e-06
908,56.64019775390625,56.640200370336814,-2.616430563762151e-06,2.616430563762151e-06
909,56.54701614379883,56.54701551786849,6.259303404476668e-07,6.259303404476668e-07
910,56.462791442871094,56.46278887338951,2.569481580394495e-06,2.569481580394495e-06
911,56.4925537109375,56.492553733211665,-2.2274164734881197e-08,2.2274164734881197e-08
912,56.449546813964844,56.44954793117148,-1.1172066365361388e-06,1.1172066365361388e-06
913,56.43955612182617,56.43955961753485,-3.4957086754161537e-06,3.4957086754161537e-06
914,56.498802185058594,56.498804049223196,-1.8641646022388159e-06,1.8641646022388159e-06
915,56.45758056640625,56.45757962033574,9.460705072683595e-07,9.460705072683595e-07
916,56.38804244995117,56.38803863761814,3.8123330341477413e-06,3.8123330341477413e-06
917,56.23240661621094,56.23240319475589,3.421455048169264e-06,3.421455048169264e-06
918,56.201480865478516,56.20147800079506,2.8646834522305653e-06,2.8646834522305653e-06
919,56.17068099975586,56.17067443096382,6.568792038308402e-06,6.568792038308402e-06
920,56.19113540649414,56.19112964776073,5.75873340835642e-06,5.75873340835642e-06
921,56.14494705200195,56.14494313843065,3.9135713052473875e-06,3.9135713052473875e-06
922,56.10916519165039,56.10916177597048,3.415679913132408e-06,3.415679913132408e-06
923,56.08084487915039,56.08083668784698,8.191303408011663e-06,8.191303408011663e-06
924,56.073997497558594,56.07399045812211,7.039436482614292e-06,7.039436482614292e-06
925,56.08026885986328,56.08026268083282,6.179030464181778e-06,6.179030464181778e-06
926,56.027366638183594,56.02735774388217,8.894301423367779e-06,8.894301423367779e-06
927,56.01807403564453,56.01806458632876,9.449315768961242e-06,9.449315768961242e-06
928,56.01190185546875,56.01189338078786,8.474680889491992e-06,8.474680889491992e-06
929,55.99322509765625,55.99321844989205,6.6477642022277905e-06,6.6477642022277905e-06
930,56.03461456298828,56.03460831770877,6.245279507766099e-06,6.245279507766099e-06
931,55.93313217163086,55.933128119818434,4.051812425132084e-06,4.051812425132084e-06
932,55.93901824951172,55.93901506308097,3.1864307459272823e-06,3.1864307459272823e-06
933,55.97243881225586,55.972431937386915,6.874868944350965e-06,6.874868944350965e-06
934,55.89506530761719,55.89506058397796,4.723639229098353e-06,4.723639229098353e-06
935,55.88002014160156,55.880016954334984,3.187266578663639e-06,3.187266578663639e-06
936,55.81488037109375,55.81487452955074,5.841543007534256e-06,5.841543007534256e-06
937,55.77741622924805,55.77741117315368,5.056094366295838e-06,5.056094366295838e-06
938,55.757625579833984,55.75761560724858,9.972585402806544e-06,9.972585402806544e-06
939,55.7288703918457,55.72885992156715,1.0470278553498247e-05,1.0470278553498247e-05
940,55.79537582397461,55.79536270500314,1.3118971466496987e-05,1.3118971466496987e-05
941,55.77008819580078,55.7700742842203,1.3911580481362762e-05,1.3911580481362762e-05
942,55.68829345703125,55.688281587053496,1.1869977754486172e-05,1.1869977754486172e-05
943,55.633392333984375,55.63338220685428,1.0127130096293513e-05,1.0127130096293513e-05
944,55.598045349121094,55.59803699429884,8.354822256251282e-06,8.354822256251282e-06
945,55.55698013305664,55.556969601275625,1.0531781015288288e-05,1.0531781015288288e-05
946,55.564002990722656,55.563992542990505,1.0447732151419586e-05,1.0447732151419586e-05
947,55.5124397277832,55.51242856876965,1.1159013553196928e-05,1.1159013553196928e-05
948,55.516197204589844,55.51618510182185,1.2102767996680086e-05,1.2102767996680086e-05
949,55.48088836669922,55.4808763295843,1.2037114920815384e-05,1.2037114920815384e-05
950,55.4088134765625,55.40880253277844,1.0943784062078521e-05,1.0943784062078521e-05
951,55.38519287109375,55.3851796455975,1.3225496246604962e-05,1.3225496246604962e-05
952,55.336421966552734,55.336409108292,1.2858260731718474e-05,1.2858260731718474e-05
953,55.31654357910156,55.31653422885394,9.3502476232743e-06,9.3502476232743e-06
954,55.3690185546875,55.36900637288046,1.2181807036881764e-05,1.2181807036881764e-05
955,55.34444046020508,55.344431152516464,9.307688614512699e-06,9.307688614512699e-06
956,55.31709289550781,55.317086211176786,6.684331026463042e-06,6.684331026463042e-06
957,55.23110580444336,55.231095369322475,1.0435120884721982e-05,1.0435120884721982e-05
958,55.22084045410156,55.22082992602196,1.0528079599225748e-05,1.0528079599225748e-05
959,55.19266891479492,55.192657483503595,1.1431291326857718e-05,1.1431291326857718e-05
960,55.238677978515625,55.23866642587079,1.1552644835433057e-05,1.1552644835433057e-05
961,55.13150405883789,55.131487054147364,1.7004690526789545e-05,1.7004690526789545e-05
962,55.0741081237793,55.07409880804857,9.31573072904257e-06,9.31573072904257e-06
963,55.03044128417969,55.03043248813736,8.796042330061482e-06,8.796042330061482e-06
964,55.01364517211914,55.013634737681826,1.0434437314188472e-05,1.0434437314188472e-05
965,54.96616744995117,54.966153971905115,1.3478046057002757e-05,1.3478046057002757e-05
966,54.955223083496094,54.955212955109424,1.0128386669805423e-05,1.0128386669805423e-05
967,55.046226501464844,55.04621328134682,1.3220118020740301e-05,1.3220118020740301e-05
968,55.00929260253906,55.00927932335012,1.3279188941339726e-05,1.3279188941339726e-05
969,54.99415588378906,54.994141169588445,1.4714200617049755e-05,1.4714200617049755e-05
970,54.941463470458984,54.94144652269989,1.694775909300006e-05,1.694775909300006e-05
971,54.970462799072266,54.97044548548334,1.7313588926981538e-05,1.7313588926981538e-05
972,54.89591979980469,54.89590346160026,1.633820442492606e-05,1.633820442492606e-05
973,54.85749816894531,54.857480637343244,1.753160206874327e-05,1.753160206874327e-05
974,54.85008239746094,54.850064135397545,1.8262063392171513e-05,1.8262063392171513e-05
975,54.86930847167969,54.869290961106344,1.7510573343315627e-05,1.7510573343315627e-05
976,54.861446380615234,54.861432148129964,1.4232485270326833e-05,1.4232485270326833e-05
977,54.871158599853516,54.871138707296964,1.989255655132638e-05,1.989255655132638e-05
978,54.789520263671875,54.78950168477323,1.85788986470925e-05,1.85788986470925e-05
979,54.74470901489258,54.74468908672549,1.9928167091620708e-05,1.9928167091620708e-05
980,54.721675872802734,54.72165567175806,2.0201044677037316e-05,2.0201044677037316e-05
981,54.749813079833984,54.749797089425996,1.599040798794249e-05,1.599040798794249e-05
982,54.73029327392578,54.73027291593215,2.0357993633979277e-05,2.0357993633979277e-05
983,54.70042419433594,54.700404112129775,2.008220616289691e-05,2.008220616289691e-05
984,54.68519592285156,54.68517644347048,1.9479381080600433e-05,1.9479381080600433e-05
985,54.61787414550781,54.6178501338908,2.4011617014707554e-05,2.4011617014707554e-05
986,54.53571319580078,54.53569254238461,2.0653416171967365e-05,2.0653416171967365e-05
987,54.53633499145508,54.53631166110566,2.333034942125778e-05,2.333034942125778e-05
988,54.47722244262695,54.477202910818406,1.9531808547412766e-05,1.9531808547412766e-05
989,54.47169494628906,54.47167550943016,1.9436858899268827e-05,1.9436858899268827e-05
990,54.396278381347656,54.39626010888041,1.827246724417364e-05,1.827246724417364e-05
991,54.345130920410156,54.34510912892279,2.1791487363032047e-05,2.1791487363032047e-05
992,54.32951736450195,54.329500493932855,1.687056909815965e-05,1.687056909815965e-05
993,54.2603645324707,54.26035067956603,1.3852904672262412e-05,1.3852904672262412e-05
994,54.23488998413086,54.23487587320999,1.411092087266752e-05,1.411092087266752e-05
995,54.227054595947266,54.22703992308432,1.4672862945985798e-05,1.4672862945985798e-05
996,54.28076171875,54.28075190664028,9.81210971673363e-06,9.81210971673363e-06
997,54.233154296875,54.233142006441696,1.2290433303974169e-05,1.2290433303974169e-05
998,54.23525619506836,54.23524712448739,9.07058097254776e-06,9.07058097254776e-06
999,54.248844146728516,54.248832099128045,1.204760047102127e-05,1.204760047102127e-05
1000,54.335289001464844,54.335279976352936,9.025111907590144e-06,9.025111907590144e-06
1001,54.39665985107422,54.39665467203197,5.1790422475050946e-06,5.1790422475050946e-06
1002,54.41917419433594,54.41916783735549,6.3569804495955395e-06,6.3569804495955395e-06
1003,54.460975646972656,54.46096740715535,8.239817304911412e-06,8.239817304911412e-06
1004,54.427711486816406,54.42770215202725,9.334789154991086e-06,9.334789154991086e-06
1005,54.45762252807617,54.45761525072891,7.277347265244316e-06,7.277347265244316e-06
1006,54.412357330322266,54.4123541931929,3.137129368724345e-06,3.137129368724345e-06
1007,54.42420196533203,54.42419350196485,8.463367180411296e-06,8.463367180411296e-06
1008,54.41200637817383,54.411999515371505,6.862802322871175e-06,6.862802322871175e-06
1009,54.37188720703125,54.37188021187969,6.995151558442103e-06,6.995151558442103e-06
1010,54.37281799316406,54.37281070427851,7.288885555567504e-06,7.288885555567504e-06
1011,54.39384078979492,54.393832063186125,8.726608797360313e-06,8.726608797360313e-06
1012,54.4049072265625,54.40489861030128,8.616261219174248e-06,8.616261219174248e-06
